"chromosome" "chr_num" "start_pos" "end_pos" "start_MB" "outlier_MDS1" "outlier_MDS2" "outlier_MDS3" "outlier_MDS4" "outlier_MDS5" "PCA_outlier" "PCAwindowID" "thisChromRow" "PCAwindowID_plot"
"2094" "NC_044064.1" 17 4971177 5220524 4.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"2095" "NC_044064.1" 17 5220525 5416319 5.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 21 NA
"2096" "NC_044064.1" 17 5416320 5578847 5.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"2097" "NC_044064.1" 17 5578848 5696210 5.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 23 NA
"2098" "NC_044064.1" 17 5696211 5862478 5.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"2099" "NC_044064.1" 17 5862479 6059336 5.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 25 NA
"2100" "NC_044064.1" 17 6059337 6202777 6.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"2101" "NC_044064.1" 17 6202778 6405174 6.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 27 NA
"2102" "NC_044064.1" 17 6405175 6597657 6.41 FALSE FALSE FALSE FALSE FALSE FALSE NA 28 NA
"2103" "NC_044064.1" 17 6597658 6837264 6.6 FALSE FALSE FALSE FALSE FALSE FALSE NA 29 NA
"2104" "NC_044064.1" 17 6837265 6990174 6.84 FALSE FALSE FALSE FALSE FALSE FALSE NA 30 NA
"2105" "NC_044064.1" 17 6990175 7221881 6.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"2106" "NC_044064.1" 17 7221882 7411221 7.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"2107" "NC_044064.1" 17 7411222 7624161 7.41 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"2108" "NC_044064.1" 17 7624162 7783827 7.62 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"2109" "NC_044064.1" 17 7783828 7988334 7.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"2110" "NC_044064.1" 17 7988335 8157003 7.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 36 NA
"2111" "NC_044064.1" 17 8157004 8331994 8.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"2112" "NC_044064.1" 17 8331995 8507190 8.33 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"2113" "NC_044064.1" 17 8507191 8702921 8.51 FALSE FALSE FALSE FALSE FALSE FALSE NA 39 NA
"2114" "NC_044064.1" 17 8702922 8878346 8.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 40 NA
"2115" "NC_044064.1" 17 8878347 9040361 8.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 41 NA
"2116" "NC_044064.1" 17 9040362 9220504 9.04 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"2117" "NC_044064.1" 17 9220505 9599927 9.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"2118" "NC_044064.1" 17 9599928 9840578 9.6 FALSE FALSE FALSE FALSE FALSE FALSE NA 44 NA
"2119" "NC_044064.1" 17 9840579 10066182 9.84 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"2120" "NC_044064.1" 17 10066183 10302202 10.07 FALSE FALSE FALSE FALSE FALSE FALSE NA 46 NA
"2121" "NC_044064.1" 17 10302203 10776187 10.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 47 NA
"2122" "NC_044064.1" 17 10776188 10968889 10.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 48 NA
"2123" "NC_044064.1" 17 10968890 11162779 10.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 49 NA
"2124" "NC_044064.1" 17 11162780 11355033 11.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"2125" "NC_044064.1" 17 11355034 11540726 11.36 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"2126" "NC_044064.1" 17 11540727 11710618 11.54 FALSE FALSE FALSE FALSE FALSE FALSE NA 52 NA
"2127" "NC_044064.1" 17 11710619 11868503 11.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 53 NA
"2128" "NC_044064.1" 17 11868504 12080345 11.87 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"2129" "NC_044064.1" 17 12080346 12280127 12.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"2130" "NC_044064.1" 17 12280128 12480787 12.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"2131" "NC_044064.1" 17 12480788 12689513 12.48 FALSE FALSE FALSE FALSE FALSE FALSE NA 57 NA
"2132" "NC_044064.1" 17 12689514 12934376 12.69 FALSE FALSE FALSE FALSE FALSE FALSE NA 58 NA
"2133" "NC_044064.1" 17 12934377 13120196 12.93 FALSE FALSE FALSE FALSE FALSE FALSE NA 59 NA
"2134" "NC_044064.1" 17 13120197 13342718 13.12 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
"2135" "NC_044064.1" 17 13342719 13507557 13.34 FALSE FALSE FALSE FALSE FALSE FALSE NA 61 NA
"2136" "NC_044064.1" 17 13507558 13823759 13.51 FALSE FALSE FALSE FALSE FALSE FALSE NA 62 NA
"2137" "NC_044064.1" 17 13823760 13992252 13.82 FALSE FALSE FALSE TRUE TRUE TRUE 151 63 151
"2138" "NC_044064.1" 17 13992253 14296021 13.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 64 NA
"2139" "NC_044064.1" 17 14296022 14483871 14.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 65 NA
"2140" "NC_044064.1" 17 14483872 14691800 14.48 FALSE FALSE FALSE FALSE FALSE FALSE NA 66 NA
"2141" "NC_044064.1" 17 14691801 15208871 14.69 FALSE FALSE FALSE FALSE FALSE FALSE NA 67 NA
"2142" "NC_044064.1" 17 15208872 15703033 15.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 68 NA
"2143" "NC_044064.1" 17 15703034 16026652 15.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 69 NA
"2144" "NC_044064.1" 17 16026653 16315121 16.03 FALSE TRUE FALSE FALSE FALSE TRUE 152 70 NA
"2145" "NC_044064.1" 17 16315122 16719586 16.32 FALSE TRUE FALSE FALSE FALSE TRUE 152 71 NA
"2146" "NC_044064.1" 17 16719587 17089505 16.72 FALSE TRUE FALSE FALSE FALSE TRUE 152 72 NA
"2147" "NC_044064.1" 17 17089506 17553993 17.09 FALSE TRUE FALSE FALSE FALSE TRUE 152 73 152
"2148" "NC_044064.1" 17 17553994 17815991 17.55 FALSE TRUE FALSE FALSE FALSE TRUE 152 74 NA
"2149" "NC_044064.1" 17 17815992 18070343 17.82 FALSE TRUE FALSE FALSE TRUE TRUE 152 75 NA
"2150" "NC_044064.1" 17 18070344 18424112 18.07 FALSE TRUE FALSE FALSE FALSE TRUE 152 76 NA
"2151" "NC_044064.1" 17 18424113 18731696 18.42 FALSE TRUE FALSE FALSE FALSE TRUE 152 77 NA
"2152" "NC_044064.1" 17 18731697 18969509 18.73 FALSE FALSE FALSE FALSE FALSE FALSE NA 78 NA
"2153" "NC_044064.1" 17 18969510 19273092 18.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 79 NA
"2154" "NC_044064.1" 17 19273093 19788801 19.27 FALSE FALSE FALSE FALSE FALSE FALSE NA 80 NA
"2155" "NC_044064.1" 17 19788802 20065706 19.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 81 NA
"2156" "NC_044064.1" 17 20065707 20224506 20.07 FALSE FALSE FALSE FALSE FALSE FALSE NA 82 NA
"2157" "NC_044064.1" 17 20224507 20415781 20.22 FALSE FALSE FALSE TRUE FALSE TRUE 153 83 153
"2158" "NC_044064.1" 17 20415782 20596811 20.42 FALSE FALSE FALSE TRUE FALSE TRUE 153 84 NA
"2159" "NC_044064.1" 17 20596812 20963842 20.6 FALSE FALSE FALSE FALSE FALSE FALSE NA 85 NA
"2160" "NC_044064.1" 17 20963843 21290566 20.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 86 NA
"2161" "NC_044065.1" 18 17363 403790 0.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 1 NA
"2162" "NC_044065.1" 18 403791 736063 0.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 2 NA
"2163" "NC_044065.1" 18 736064 959642 0.74 FALSE FALSE FALSE FALSE FALSE FALSE NA 3 NA
"2164" "NC_044065.1" 18 959643 1236724 0.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 4 NA
"2165" "NC_044065.1" 18 1236725 1454595 1.24 FALSE FALSE FALSE FALSE FALSE FALSE NA 5 NA
"2166" "NC_044065.1" 18 1454596 1564736 1.45 TRUE FALSE FALSE FALSE FALSE TRUE 154 6 NA
"2167" "NC_044065.1" 18 1564737 1710690 1.56 FALSE FALSE FALSE FALSE TRUE TRUE 154 7 154
"2168" "NC_044065.1" 18 1710691 1858679 1.71 FALSE FALSE FALSE FALSE TRUE TRUE 154 8 NA
"2169" "NC_044065.1" 18 1858680 2083842 1.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 9 NA
"2170" "NC_044065.1" 18 2083843 2390173 2.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 10 NA
"2171" "NC_044065.1" 18 2390174 2588852 2.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 11 NA
"2172" "NC_044065.1" 18 2588853 2762482 2.59 FALSE FALSE FALSE FALSE FALSE FALSE NA 12 NA
"2173" "NC_044065.1" 18 2762483 3011733 2.76 FALSE FALSE FALSE FALSE FALSE FALSE NA 13 NA
"2174" "NC_044065.1" 18 3011734 3172279 3.01 FALSE FALSE FALSE FALSE FALSE FALSE NA 14 NA
"2175" "NC_044065.1" 18 3172280 3415737 3.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 15 NA
"2176" "NC_044065.1" 18 3415738 3647096 3.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 16 NA
"2177" "NC_044065.1" 18 3647097 3855127 3.65 FALSE FALSE FALSE FALSE FALSE FALSE NA 17 NA
"2178" "NC_044065.1" 18 3855128 4045606 3.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 18 NA
"2179" "NC_044065.1" 18 4045607 4318114 4.05 FALSE FALSE FALSE FALSE FALSE FALSE NA 19 NA
"2180" "NC_044065.1" 18 4318115 4561073 4.32 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"2181" "NC_044065.1" 18 4561074 4803781 4.56 FALSE FALSE FALSE TRUE FALSE TRUE 155 21 155
"2182" "NC_044065.1" 18 4803782 4957553 4.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"2183" "NC_044065.1" 18 4957554 5107528 4.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 23 NA
"2184" "NC_044065.1" 18 5107529 5299016 5.11 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"2185" "NC_044065.1" 18 5299017 5479494 5.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 25 NA
"2186" "NC_044065.1" 18 5479495 5635782 5.48 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"2187" "NC_044065.1" 18 5635783 5794111 5.64 FALSE FALSE FALSE FALSE TRUE TRUE 156 27 NA
"2188" "NC_044065.1" 18 5794112 5962188 5.79 FALSE FALSE FALSE FALSE TRUE TRUE 156 28 156
"2189" "NC_044065.1" 18 5962189 6156536 5.96 FALSE FALSE FALSE TRUE FALSE TRUE 156 29 NA
"2190" "NC_044065.1" 18 6156537 6323932 6.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 30 NA
"2191" "NC_044065.1" 18 6323933 6630344 6.32 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"2192" "NC_044065.1" 18 6630345 6912068 6.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"2193" "NC_044065.1" 18 6912069 7172394 6.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"2194" "NC_044065.1" 18 7172395 7319740 7.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"2195" "NC_044065.1" 18 7319741 7598962 7.32 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"2196" "NC_044065.1" 18 7598963 7775594 7.6 FALSE FALSE FALSE FALSE FALSE FALSE NA 36 NA
"2197" "NC_044065.1" 18 7775595 7937510 7.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"2198" "NC_044065.1" 18 7937511 8207856 7.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"2199" "NC_044065.1" 18 8207857 8404352 8.21 FALSE FALSE FALSE FALSE TRUE TRUE 157 39 157
"2200" "NC_044065.1" 18 8404353 8578099 8.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 40 NA
"2201" "NC_044065.1" 18 8578100 8766838 8.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 41 NA
"2202" "NC_044065.1" 18 8766839 8996600 8.77 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"2203" "NC_044065.1" 18 8996601 9243141 9 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"2204" "NC_044065.1" 18 9243142 9485754 9.24 FALSE FALSE FALSE FALSE FALSE FALSE NA 44 NA
"2205" "NC_044065.1" 18 9485755 9692862 9.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"2206" "NC_044065.1" 18 9692863 9967836 9.69 FALSE FALSE FALSE FALSE FALSE FALSE NA 46 NA
"2207" "NC_044065.1" 18 9967837 10305352 9.97 FALSE FALSE FALSE TRUE FALSE TRUE 158 47 158
"2208" "NC_044065.1" 18 10305353 10546228 10.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 48 NA
"2209" "NC_044065.1" 18 10546229 10783962 10.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 49 NA
"2210" "NC_044065.1" 18 10783963 10999193 10.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"2211" "NC_044065.1" 18 10999194 11222438 11 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"2212" "NC_044065.1" 18 11222439 11405234 11.22 TRUE FALSE FALSE FALSE TRUE TRUE 159 52 159
"2213" "NC_044065.1" 18 11405235 11648479 11.41 FALSE FALSE FALSE FALSE TRUE TRUE 159 53 NA
"2214" "NC_044065.1" 18 11648480 11940536 11.65 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"2215" "NC_044065.1" 18 11940537 12144380 11.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"2216" "NC_044065.1" 18 12144381 12341509 12.14 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"2217" "NC_044065.1" 18 12341510 12583092 12.34 FALSE FALSE FALSE FALSE FALSE FALSE NA 57 NA
"2218" "NC_044065.1" 18 12583093 12805929 12.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 58 NA
"2219" "NC_044065.1" 18 12805930 13050156 12.81 FALSE FALSE FALSE FALSE FALSE FALSE NA 59 NA
"2220" "NC_044065.1" 18 13050157 13267564 13.05 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
"2221" "NC_044065.1" 18 13267565 13486229 13.27 FALSE FALSE FALSE FALSE FALSE FALSE NA 61 NA
"2222" "NC_044065.1" 18 13486230 13792520 13.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 62 NA
"2223" "NC_044065.1" 18 13792521 14058520 13.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 63 NA
"2224" "NC_044065.1" 18 14058521 14266117 14.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 64 NA
"2225" "NC_044065.1" 18 14266118 14610646 14.27 FALSE FALSE FALSE FALSE FALSE FALSE NA 65 NA
"2226" "NC_044065.1" 18 14610647 14837461 14.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 66 NA
"2227" "NC_044065.1" 18 14837462 15080729 14.84 FALSE FALSE FALSE FALSE FALSE FALSE NA 67 NA
"2228" "NC_044065.1" 18 15080730 15303365 15.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 68 NA
"2229" "NC_044065.1" 18 15303366 15535033 15.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 69 NA
"2230" "NC_044065.1" 18 15535034 15684758 15.54 FALSE FALSE FALSE FALSE FALSE FALSE NA 70 NA
"2231" "NC_044065.1" 18 15684759 15940906 15.68 FALSE FALSE FALSE FALSE FALSE FALSE NA 71 NA
"2232" "NC_044065.1" 18 15940907 16131194 15.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 72 NA
"2233" "NC_044065.1" 18 16131195 16389502 16.13 FALSE FALSE FALSE FALSE FALSE FALSE NA 73 NA
"2234" "NC_044065.1" 18 16389503 16556649 16.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 74 NA
"2235" "NC_044065.1" 18 16556650 16830699 16.56 FALSE FALSE FALSE FALSE FALSE FALSE NA 75 NA
"2236" "NC_044065.1" 18 16830700 17098259 16.83 FALSE FALSE FALSE FALSE FALSE FALSE NA 76 NA
"2237" "NC_044065.1" 18 17098260 17284103 17.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 77 NA
"2238" "NC_044065.1" 18 17284104 17473075 17.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 78 NA
"2239" "NC_044065.1" 18 17473076 17640753 17.47 FALSE FALSE FALSE TRUE FALSE TRUE 160 79 160
"2240" "NC_044065.1" 18 17640754 17810573 17.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 80 NA
"2241" "NC_044065.1" 18 17810574 17997201 17.81 FALSE FALSE FALSE FALSE FALSE FALSE NA 81 NA
"2242" "NC_044065.1" 18 17997202 18184095 18 FALSE FALSE FALSE FALSE FALSE FALSE NA 82 NA
"2243" "NC_044065.1" 18 18184096 18365507 18.18 FALSE FALSE FALSE FALSE FALSE FALSE NA 83 NA
"2244" "NC_044065.1" 18 18365508 18614351 18.37 FALSE FALSE FALSE FALSE FALSE FALSE NA 84 NA
"2245" "NC_044065.1" 18 18614352 18816601 18.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 85 NA
"2246" "NC_044065.1" 18 18816602 19003776 18.82 FALSE FALSE FALSE FALSE FALSE FALSE NA 86 NA
"2247" "NC_044065.1" 18 19003777 19172529 19 FALSE FALSE FALSE TRUE TRUE TRUE 161 87 NA
"2248" "NC_044065.1" 18 19172530 19403618 19.17 FALSE FALSE FALSE TRUE TRUE TRUE 161 88 161
"2249" "NC_044065.1" 18 19403619 19697788 19.4 FALSE FALSE FALSE FALSE TRUE TRUE 161 89 NA
"2250" "NC_044065.1" 18 19697789 19964540 19.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 90 NA
"2251" "NC_044065.1" 18 19964541 20288241 19.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 91 NA
"2252" "NC_044065.1" 18 20288242 20521953 20.29 FALSE FALSE FALSE FALSE FALSE FALSE NA 92 NA
"2253" "NC_044065.1" 18 20521954 20695105 20.52 FALSE FALSE FALSE FALSE FALSE FALSE NA 93 NA
"2254" "NC_044065.1" 18 20695106 20876496 20.7 TRUE FALSE FALSE FALSE FALSE TRUE 162 94 162
"2255" "NC_044065.1" 18 20876497 21193458 20.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 95 NA
"2256" "NC_044065.1" 18 21193459 21415292 21.19 FALSE FALSE FALSE FALSE FALSE FALSE NA 96 NA
"2257" "NC_044065.1" 18 21415293 21737969 21.42 TRUE FALSE FALSE FALSE FALSE TRUE 163 97 NA
"2258" "NC_044065.1" 18 21737970 22093036 21.74 FALSE FALSE TRUE FALSE FALSE TRUE 163 98 163
"2259" "NC_044065.1" 18 22093037 22312135 22.09 FALSE FALSE TRUE FALSE FALSE TRUE 163 99 NA
"2260" "NC_044065.1" 18 22312136 22700928 22.31 FALSE FALSE TRUE FALSE FALSE TRUE 163 100 NA
"2261" "NC_044065.1" 18 22700929 23052764 22.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 101 NA
"2262" "NC_044065.1" 18 23052765 23565485 23.05 FALSE TRUE FALSE FALSE FALSE TRUE 164 102 NA
"2263" "NC_044065.1" 18 23565486 23968326 23.57 FALSE TRUE FALSE FALSE FALSE TRUE 164 103 164
"2264" "NC_044065.1" 18 23968327 24362693 23.97 FALSE TRUE FALSE FALSE FALSE TRUE 164 104 NA
"2265" "NC_044065.1" 18 24362694 24823375 24.36 FALSE TRUE FALSE FALSE FALSE TRUE 164 105 NA
"2266" "NC_044066.1" 19 719 385438 0 FALSE TRUE FALSE TRUE FALSE TRUE 165 1 NA
"2267" "NC_044066.1" 19 385439 707743 0.39 FALSE TRUE FALSE TRUE FALSE TRUE 165 2 NA
"2268" "NC_044066.1" 19 707744 1040890 0.71 FALSE TRUE FALSE FALSE FALSE TRUE 165 3 165
"2269" "NC_044066.1" 19 1040891 1531975 1.04 FALSE TRUE FALSE TRUE FALSE TRUE 165 4 NA
"2270" "NC_044066.1" 19 1531976 1769393 1.53 FALSE TRUE FALSE TRUE FALSE TRUE 165 5 NA
"2271" "NC_044066.1" 19 1769394 2122509 1.77 FALSE FALSE FALSE TRUE FALSE TRUE 165 6 NA
"2272" "NC_044066.1" 19 2122510 2381791 2.12 FALSE FALSE FALSE FALSE FALSE FALSE NA 7 NA
"2273" "NC_044066.1" 19 2381792 2596624 2.38 FALSE FALSE FALSE FALSE FALSE FALSE NA 8 NA
"2274" "NC_044066.1" 19 2596625 2861426 2.6 FALSE FALSE FALSE FALSE FALSE FALSE NA 9 NA
"2275" "NC_044066.1" 19 2861427 3185318 2.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 10 NA
"2276" "NC_044066.1" 19 3185319 3410239 3.19 FALSE FALSE FALSE FALSE FALSE FALSE NA 11 NA
"2277" "NC_044066.1" 19 3410240 3631553 3.41 FALSE FALSE FALSE FALSE FALSE FALSE NA 12 NA
"2278" "NC_044066.1" 19 3631554 3868641 3.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 13 NA
"2279" "NC_044066.1" 19 3868642 4223520 3.87 FALSE FALSE FALSE TRUE TRUE TRUE 166 14 166
"2280" "NC_044066.1" 19 4223521 4465390 4.22 FALSE FALSE FALSE FALSE TRUE TRUE 166 15 NA
"2281" "NC_044066.1" 19 4465391 4839172 4.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 16 NA
"2282" "NC_044066.1" 19 4839173 4961015 4.84 TRUE FALSE FALSE FALSE FALSE TRUE 167 17 167
"2283" "NC_044066.1" 19 4961016 5156091 4.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 18 NA
"2284" "NC_044066.1" 19 5156092 5377334 5.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 19 NA
"2285" "NC_044066.1" 19 5377335 5580452 5.38 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"2286" "NC_044066.1" 19 5580453 5802219 5.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 21 NA
"2287" "NC_044066.1" 19 5802220 5994614 5.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"2288" "NC_044066.1" 19 5994615 6162657 5.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 23 NA
"2289" "NC_044066.1" 19 6162658 6386389 6.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"2290" "NC_044066.1" 19 6386390 6646980 6.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 25 NA
"2291" "NC_044066.1" 19 6646981 6792713 6.65 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"2292" "NC_044066.1" 19 6792714 6963344 6.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 27 NA
"2293" "NC_044066.1" 19 6963345 7145609 6.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 28 NA
"2294" "NC_044066.1" 19 7145610 7357128 7.15 FALSE FALSE FALSE FALSE FALSE FALSE NA 29 NA
"2295" "NC_044066.1" 19 7357129 7502519 7.36 FALSE FALSE FALSE FALSE TRUE TRUE 168 30 168
"2296" "NC_044066.1" 19 7502520 7710371 7.5 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"2297" "NC_044066.1" 19 7710372 7914022 7.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"2298" "NC_044066.1" 19 7914023 8102346 7.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"2299" "NC_044066.1" 19 8102347 8309640 8.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"2300" "NC_044066.1" 19 8309641 8536185 8.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"2301" "NC_044066.1" 19 8536186 8750372 8.54 FALSE FALSE FALSE FALSE FALSE FALSE NA 36 NA
"2302" "NC_044066.1" 19 8750373 9062044 8.75 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"2303" "NC_044066.1" 19 9062045 9297443 9.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"2304" "NC_044066.1" 19 9297444 9461509 9.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 39 NA
"2305" "NC_044066.1" 19 9461510 9784592 9.46 FALSE FALSE TRUE FALSE FALSE TRUE 169 40 169
"2306" "NC_044066.1" 19 9784593 10023236 9.78 FALSE FALSE TRUE FALSE FALSE TRUE 169 41 NA
"2307" "NC_044066.1" 19 10023237 10292447 10.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"2308" "NC_044066.1" 19 10292448 10465994 10.29 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"2309" "NC_044066.1" 19 10465995 10653339 10.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 44 NA
"2310" "NC_044066.1" 19 10653340 10830024 10.65 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"2311" "NC_044066.1" 19 10830025 11012964 10.83 FALSE FALSE FALSE FALSE TRUE TRUE 170 46 170
"2312" "NC_044066.1" 19 11012965 11191698 11.01 FALSE FALSE FALSE FALSE FALSE FALSE NA 47 NA
"2313" "NC_044066.1" 19 11191699 11570467 11.19 FALSE FALSE FALSE FALSE FALSE FALSE NA 48 NA
"2314" "NC_044066.1" 19 11570468 11927006 11.57 FALSE FALSE FALSE FALSE FALSE FALSE NA 49 NA
"2315" "NC_044066.1" 19 11927007 12210078 11.93 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"2316" "NC_044066.1" 19 12210079 12432471 12.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"2317" "NC_044066.1" 19 12432472 12626730 12.43 FALSE FALSE FALSE FALSE FALSE FALSE NA 52 NA
"2318" "NC_044066.1" 19 12626731 12784815 12.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 53 NA
"2319" "NC_044066.1" 19 12784816 12996255 12.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"2320" "NC_044066.1" 19 12996256 13192312 13 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"2321" "NC_044066.1" 19 13192313 13384616 13.19 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"2322" "NC_044066.1" 19 13384617 13576784 13.38 FALSE FALSE FALSE FALSE FALSE FALSE NA 57 NA
"2323" "NC_044066.1" 19 13576785 13954162 13.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 58 NA
"2324" "NC_044066.1" 19 13954163 14134266 13.95 FALSE FALSE FALSE FALSE TRUE TRUE 171 59 171
"2325" "NC_044066.1" 19 14134267 14464690 14.13 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
